Jahr,Schul_ID,Status,Anzahl Aussenstellen,RB,KKZ,RKZ,Schulname,Strasse,PLZ,Ort,Telefon,Fax,Schulgliederung,Schulart,Schulform,Bildungsgangbezeichnung,Schueler_insgesamt,Schueler_in_Klassenstufe_1,Schueler_in_Klassenstufe 2,Schueler_in_Klassenstufe_3,Schueler_in_Klassenstufe_4,Schueler_in_Klassenstufe_5,Schueler_in_Klassenstufe_6,Schueler_in_Klassenstufe_7,Schueler_in_Klassenstufe_8,Schueler_in_Klassenstufe_9,Schueler_in_Klassenstufe_10,Schueler_in_Klassenstufe_11,Schueler_in_Klassenstufe_12,Schueler_in_Klassenstufe_13,Klassen_insgesamt,Klassen_in_Klassenstufe_1,Klassen_in_Klassenstufe_2,Klassen_in_Klassenstufe 3,Klassen_in_Klassenstufe 4,Klassen_in_Klassenstufe 5,Klassen_in_Klassenstufe 6,Klassen_in_Klassenstufe 7,Klassen_in_Klassenstufe 8,Klassen_in_Klassenstufe 9,Klassen_in_Klassenstufe 10,Klassen_in_Klassenstufe_11,Klassen_in_Klassenstufe_12,Klassen_in_Klassenstufe_13
2015,90495,o,0,2,225,225075,Astrid-Lindgren-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Bofsheim,Sindolsheimer Straße 6,74706,Osterburken,06295/95151,06295/95152,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,85,0,0,0,48,0,0,0,0,37,0,0,0,0,7,0,0,0,4,0,0,0,0,3,0,0,0,0
2015,90531,o,0,2,215,215066,Nikolaus-von-Myra-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Lessingstraße 23,76661,Philippsburg,07256/87290,07256/87500,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,91,0,0,0,38,0,0,0,0,53,0,0,0,0,8,0,0,0,4,0,0,0,0,4,0,0,0,0
2015,90567,o,0,2,216,216043,Augusta-Sibylla-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Westring 20,76437,Rastatt,07222/929730,07222/9297320,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,170,0,0,0,59,0,0,0,0,111,0,0,0,0,14,0,0,0,5,0,0,0,0,9,0,0,0,0
2015,90603,o,0,2,226,226076,Pestalozzischule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Kirchstraße 7,69207,Sandhausen,06224/1751390,06224/17513915,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,58,0,0,0,17,0,0,0,0,41,0,0,0,0,5,0,0,0,2,0,0,0,0,3,0,0,0,0
2015,90657,o,0,2,215,215100,Franz-Josef-Mone-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Falltorstraße 22,76669,Bad Schänborn,07253/5300,07253/31000,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,77,0,0,0,36,0,0,0,0,41,0,0,0,0,8,0,0,0,4,0,0,0,0,4,0,0,0,0
2015,90693,o,0,2,226,226084,Kurt-Waibel-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Sudetenring 8-10,68723,Schwetzingen,06202/57478-10,06202/3868,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,88,0,0,0,28,0,0,0,0,60,0,0,0,0,9,0,0,0,3,0,0,0,0,6,0,0,0,0
2015,90732,o,0,2,226,226085,Carl-Orff-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Werderstraße 8,74889,Sinsheim,07261/404670,07261/404680,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,109,0,0,0,49,0,0,0,0,60,0,0,0,0,11,0,0,0,5,0,0,0,0,6,0,0,0,0
2015,90768,o,0,2,226,226095,Sambuga-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Schloßweg 11,69190,Walldorf,06227/353800,06227/353809,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,23,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2015,90804,o,0,2,226,226096,Johann-Sebastian-Bach-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Fichtestraße 18,69469,Weinheim,06201/9462-0,06201/9462-8,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,63,0,0,0,20,0,0,0,0,43,0,0,0,0,7,0,0,0,2,0,0,0,0,5,0,0,0,0
2015,90840,o,0,2,226,226098,Albert-Schweitzer-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Parkstraße 9,69168,Wiesloch,06222/51914,06222/51067,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,81,0,0,0,35,0,0,0,0,46,0,0,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,0
2015,90876,o,0,2,235,235079,Goßweilerschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Calmbach,Jahnstraße 4,75323,Bad Wildbad,07081/9236821,07081/92368-25,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,59,0,0,0,19,0,0,0,0,40,0,0,0,0,5,0,0,0,2,0,0,0,0,3,0,0,0,0
2015,90966,o,0,3,317,317001,Achertalschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Kaiser-Wilhelm-Straße 5,77855,Achern,07841/642-1690,07841/3690,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,49,0,0,0,12,0,0,0,0,37,0,0,0,0,5,0,0,0,2,0,0,0,0,3,0,0,0,0
2015,91005,o,0,3,326,326005,Weiherdammschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Weiherdammstraße 26,78176,Blumberg,07702/3805,07702/419213,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,29,0,0,0,12,0,0,0,0,17,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0
2015,91152,o,0,3,326,326012,Heinrich-Feurstein-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Werderstraße 16,78166,Donaueschingen,0771/13139,0771/80049995,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,91,0,0,0,34,0,0,0,0,57,0,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,0,0
2015,91224,o,0,3,316,316011,Karl-Friedrich-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Karl-Friedrich-Straße 22,79312,Emmendingen,07641/4049,07641/4034,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,63,0,0,0,31,0,0,0,0,32,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0
2015,91242,o,0,3,316,316012,Albert-Schweitzer-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Peterskirchstraße 5,79346,Endingen am Kaiserstuhl,07642/5734,07642/923262,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,34,0,0,0,14,0,0,0,0,20,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0
2015,91278,o,0,3,335,335022,Hewenschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Jahnstraße 32,78234,Engen,07733/942831,07733/942839,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,38,0,0,0,13,0,0,0,0,25,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0
2015,91350,o,0,3,311,311000,Lessingschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Lessingstraße 1,79100,Freiburg im Breisgau,0761/201-7581,0761/201-7389,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,51,0,0,0,12,0,0,0,0,39,0,0,0,0,4,0,0,0,1,0,0,0,0,3,0,0,0,0
2015,91386,o,0,3,311,311000,Schenkendorfschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Eichendorffweg 2,79115,Freiburg im Breisgau,0761/201-7588,0761/201-7473,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,93,0,0,0,35,0,0,0,0,58,0,0,0,0,11,0,0,0,5,0,0,0,0,6,0,0,0,0
2015,91389,o,0,3,311,311000,Albert-Schweitzer-Schule III Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Habichtweg 46,79110,Freiburg im Breisgau,0761/201-7585,0761/2017398,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,76,0,0,0,28,0,0,0,0,48,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,0
2015,91425,o,0,3,317,317153,Pestalozzi-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Memprechtshofen,Pestalozzistraße 8,77866,Rheinau,07844/7860,07844/912765,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,24,0,0,0,6,0,0,0,0,18,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0
2015,91461,o,0,3,327,327016,Vogelsangschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Kirchberg 6,78567,Fridingen an der Donau,07463/990270,07463/990269,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,14,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,91497,o,0,3,326,326017,Anne-Frank-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Ilbenstraße 16-18,78120,Furtwangen im Schwarzwald,07723/913020,07723/913019,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,26,0,0,0,9,0,0,0,0,17,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0
2015,91533,o,0,3,317,317034,Geschwister-Scholl-Schule II Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Nollenstraße 15,77723,Gengenbach,07803/601151,07803/601152,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,35,0,0,0,12,0,0,0,0,23,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0
2015,91551,o,0,3,327,327019,Lembergschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Gehrenstraße 14,78559,Gosheim,07426/4629,07426/4630,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,27,0,0,0,9,0,0,0,0,18,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0
2015,91587,o,0,3,315,315047,Friedrich-Fräbel-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Heuweiler Weg 32,79194,Gundelfingen,0761/53469,0761/5562368,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,49,0,0,0,13,0,0,0,0,36,0,0,0,0,5,0,0,0,2,0,0,0,0,3,0,0,0,0
2015,91623,o,0,3,316,316014,Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Elztal-Bleibach,Raufeldstraße 4,79261,Gutach im Breisgau,07685/9101-70,07685/910171,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,61,0,0,0,14,0,0,0,0,47,0,0,0,0,6,0,0,0,2,0,0,0,0,4,0,0,0,0
2015,91662,o,0,3,317,317129,Georg-Schäner-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Schulstraße 1,77790,Steinach,07832/9179-22,07832/9754-129,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,36,0,0,0,15,0,0,0,0,21,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0
2015,91698,o,0,3,316,316017,Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen und Emotionale und soziale Entwicklung Bernhard Galura,Hebelstraße 2,79336,Herbolzheim,07643/9165-0,07643/9165-35,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,34,0,0,0,10,0,0,0,0,24,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0
2015,91698,o,0,3,316,316017,Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen und Emotionale und soziale Entwicklung Bernhard Galura,Hebelstraße 2,79336,Herbolzheim,07643/9165-0,07643/9165-35,51195,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Werkrealschule",29,0,0,0,0,4,7,6,3,9,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0
2015,91698,o,0,3,316,316017,Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen und Emotionale und soziale Entwicklung Bernhard Galura,Hebelstraße 2,79336,Herbolzheim,07643/9165-0,07643/9165-35,51196,51 - SBBZ,SBBZ Emotionale und soziale Entwicklung,"SBBZ mit dem Färderschwerpunkt Emotionale und soziale Entwicklung, Bildungsgang Grundschule",9,1,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,91770,o,0,3,315,315059,Albert-Schweitzer-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Zeppelinstraße 3-5,79241,Ihringen,07668/1272,07668/951348,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,48,0,0,0,19,0,0,0,0,29,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0
2015,91806,o,0,3,327,327025,Hornenbergschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Jahnstraße 2,78194,Immendingen,07462/1730,07462/924626,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,29,0,0,0,8,0,0,0,0,21,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0
2015,91860,o,0,3,317,317057,Albert-Schweitzer-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Rustfeldstraße 12,77694,Kehl,07851/73330,07851/480821,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,88,0,0,0,37,0,0,0,0,51,0,0,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,0
2015,91896,o,0,3,315,315064,Zarduna-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Zardunastraße 16,79199,Kirchzarten,07661/61196,07661/912952,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,33,0,0,0,14,0,0,0,0,19,0,0,0,0,5,0,0,0,2,0,0,0,0,3,0,0,0,0
2015,91935,o,0,3,317,317065,Gutenbergschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Lahr,Ahornweg 21,77933,Lahr,07821/983530,07821/983532,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,134,0,0,0,48,0,0,0,0,86,0,0,0,0,13,0,0,0,5,0,0,0,0,8,0,0,0,0
2015,92007,o,0,3,336,336050,Pestalozzi-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Wintersbuckstraße 15a,79539,Lärrach,07621/167470,07621/1674720,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,89,0,0,0,35,0,0,0,0,54,0,0,0,0,10,0,0,0,5,0,0,0,0,5,0,0,0,0
2015,92043,o,0,3,317,317073,Hansjakob-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Orschweier,Gartenstraße 30,77972,Mahlberg,07822/896995,07822/896994,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,54,0,0,0,19,0,0,0,0,35,0,0,0,0,6,0,0,0,2,0,0,0,0,4,0,0,0,0
2015,92082,o,0,3,315,315074,Albert-Julius-Sievert-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen und Sprache Müllheim,Goethestraße 18-22,79379,Müllheim,07631/1799570,07631/17995798,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,74,0,0,0,14,0,0,0,0,60,0,0,0,0,8,0,0,0,2,0,0,0,0,6,0,0,0,0
2015,92082,o,0,3,315,315074,Albert-Julius-Sievert-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen und Sprache Müllheim,Goethestraße 18-22,79379,Müllheim,07631/1799570,07631/17995798,51186,51 - SBBZ,SBBZ Sprache,"SBBZ mit dem Färderschwerpunkt Sprache, Bildungsgang Grundschule",45,13,14,10,8,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
2015,92172,o,0,3,317,317089,Altstadtschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Kirchplatz 7,77704,Oberkirch,07802/82-199,07802/82-417,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,56,0,0,0,24,0,0,0,0,32,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0
2015,92208,o,0,3,325,325045,Ivo-Früth-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Tuchrahmstraße 6,78727,Oberndorf am Neckar,07423/875415,07423/875417,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,58,0,0,0,14,0,0,0,0,44,0,0,0,0,7,0,0,0,2,0,0,0,0,5,0,0,0,0
2015,92244,o,0,3,317,317096,Waldbachschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Vogesenstraße 30,77652,Offenburg,0781/9269-0,0781/9269-17,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,145,0,0,0,61,0,0,0,0,84,0,0,0,0,14,0,0,0,6,0,0,0,0,8,0,0,0,0
2015,92280,o,0,3,335,335063,Radolfzeller-Hausherren-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Luisenplatz 2,78315,Radolfzell am Bodensee,07732/82336-100,07732/82336-105,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,57,0,0,0,17,0,0,0,0,40,0,0,0,0,12,0,0,0,5,0,0,0,0,7,0,0,0,0
2015,92316,o,0,3,317,317110,Ignaz-Heim-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Bildungszentrum,Hauptstraße 14,77871,Renchen,07843/98868,07843/9939880,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,26,0,0,0,7,0,0,0,0,19,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0
2015,92319,o,0,3,336,336069,Eichendorff-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Adolf-Senger-Straße 8,79618,Rheinfelden (Baden),07623/3334,07623/30013,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,82,0,0,0,38,0,0,0,0,44,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0
2015,92355,o,0,3,325,325049,Achert-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Steinhauserstraße 26,78628,Rottweil,0741/45004,0741/57807,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,85,0,0,0,26,0,0,0,0,59,0,0,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,0
2015,92391,o,0,3,337,337096,Rudolf-Graber-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Werderstraße 20,79713,Bad Säckingen,07761/6920,07761/919557,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,70,0,0,0,33,0,0,0,0,37,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,0,0,0
2015,92427,o,0,3,326,326052,Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen St. Georgen,Neue-Heimat-Straße 37,78112,St. Georgen,07724/87163,07724/6322,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,91,0,0,0,38,0,0,0,0,53,0,0,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,0
2015,92469,o,0,3,336,336081,Johann-Peter-Hebel-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Torstraße 4,79650,Schopfheim,07622/2562,07622/683905,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,47,0,0,0,8,0,0,0,0,39,0,0,0,0,5,0,0,0,1,0,0,0,0,4,0,0,0,0
2015,92505,o,0,3,325,325053,Peter-Meyer-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Graf-von-Bissingen-Straße 14,78713,Schramberg,07422/29550,07422/29569,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,59,0,0,0,19,0,0,0,0,40,0,0,0,0,6,0,0,0,2,0,0,0,0,4,0,0,0,0
2015,92577,o,2,3,335,335075,Wessenberg-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Lernen und Kranke in längerer Krankenhausbehandlung,Freiburger Straße 4,78224,Singen (Hohentwiel),07731/917240,07731/917242,51100,51 - SBBZ,SBBZ Kranke,SBBZ für Kranke in längerer Krankenhausbehandlung,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,92577,o,2,3,335,335075,Wessenberg-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit den Färderschwerpunkten Lernen und Kranke in längerer Krankenhausbehandlung,Freiburger Straße 4,78224,Singen (Hohentwiel),07731/917240,07731/917242,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,108,0,0,0,43,0,0,0,0,65,0,0,0,0,12,0,0,0,5,0,0,0,0,7,0,0,0,0
2015,92652,o,0,3,315,315108,Lilienhof-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen,Auf dem Rempart 8,79219,Staufen im Breisgau,07633/958009-0,07633/958009-15,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,72,0,0,0,23,0,0,0,0,49,0,0,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,0
2015,92688,o,0,3,335,335079,Goldäckerschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Stockach,Conradin-Kreutzer-Straße 3,78333,Stockach,07771/802410,07771/802429,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,63,0,0,0,19,0,0,0,0,44,0,0,0,0,14,0,0,0,5,0,0,0,0,9,0,0,0,0
2015,92724,o,0,3,337,337126,Langenstein-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen und Sprache Tiengen,Wutachstraße 12,79761,Waldshut-Tiengen,07741/9200-10,07741/9200-19,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,87,0,0,0,31,0,0,0,0,56,0,0,0,0,10,0,0,0,4,0,0,0,0,6,0,0,0,0
2015,92724,o,0,3,337,337126,Langenstein-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen und Sprache Tiengen,Wutachstraße 12,79761,Waldshut-Tiengen,07741/9200-10,07741/9200-19,51186,51 - SBBZ,SBBZ Sprache,"SBBZ mit dem Färderschwerpunkt Sprache, Bildungsgang Grundschule",48,18,13,13,4,0,0,0,0,0,0,0,0,0,6,2,1,2,1,0,0,0,0,0,0,0,0,0
2015,92742,o,0,3,327,327046,Baldenberg-Schule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Spaichingen,Lembergstraße 13,78549,Spaichingen,07424/2924,07424/945627,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,25,0,0,0,7,0,0,0,0,18,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0
2015,92778,o,0,3,315,315113,Hebelschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Sprache und geistige Entwicklung,Hebelstraße 15,79822,Titisee-Neustadt,07651/9181330,07651/9181333,51111,51 - SBBZ,SBBZ Lernen,SBBZ mit dem Färderschwerpunkt Lernen,72,0,0,0,28,0,0,0,0,44,0,0,0,0,9,0,0,0,4,0,0,0,0,5,0,0,0,0
2015,92778,o,0,3,315,315113,Hebelschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Sprache und geistige Entwicklung,Hebelstraße 15,79822,Titisee-Neustadt,07651/9181330,07651/9181333,51122,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung,28,0,0,0,11,0,0,0,0,17,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,0
2015,92778,o,0,3,315,315113,Hebelschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Sprache und geistige Entwicklung,Hebelstraße 15,79822,Titisee-Neustadt,07651/9181330,07651/9181333,51123,51 - SBBZ,SBBZ Geistige Entwicklung,SBBZ mit dem Färderschwerpunkt Geistige Entwicklung - Berufsschulstufe,6,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,92778,o,0,3,315,315113,Hebelschule Sonderpädagogisches Bildungs- und Beratungszentrum mit dem Färderschwerpunkt Lernen Sprache und geistige Entwicklung,Hebelstraße 15,79822,Titisee-Neustadt,07651/9181330,07651/9181333,51186,51 - SBBZ,SBBZ Sprache,"SBBZ mit dem Färderschwerpunkt Sprache, Bildungsgang Grundschule",40,9,10,9,12,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0
